StockCode,Description,TotalQuantitySold,AvgUnitPrice,TransactionCount,TotalRevenue,Cluster(KMeans)
84406B,CREAM CUPID HEARTS COAT HANGER,1876,3.8135200000000005,247,7154.163520000001,Low Volume - Low Price
84415A,PINK FLOCK SUEDE CUSHION COVER ,12,1.25,2,15.0,Low Volume - Low Price
84415B,BLUE FLOCK CUSHION COVER ,6,2.5,2,15.0,Low Volume - Low Price
84422,PINK/BLUE DISC/MIRROR STRING,503,0.4411111111111111,9,221.8788888888889,Low Volume - Low Price
84429A,MEDIUM PINK BUDDHA HEAD ,47,2.95,14,138.65,Low Volume - Low Price
84452,METAL RABBIT LADDER EASTER ,70,0.85,17,59.5,Low Volume - Low Price
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,120,0.85,21,102.0,Low Volume - Low Price
84459A,PINK METAL CHICKEN HEART ,611,1.478,56,903.058,Low Volume - Low Price
84459B,YELLOW METAL CHICKEN HEART ,676,1.4821311475409835,60,1001.9206557377048,Low Volume - Low Price
84461,12 PINK HEN+CHICKS IN BASKET,35,2.55,15,89.25,Low Volume - Low Price
84462,3 PINK HEN+CHICKS IN BASKET,12,1.25,6,15.0,Low Volume - Low Price
84465,15 PINK FLUFFY CHICKS IN BOX,10,2.95,7,29.5,Low Volume - Low Price
84466,TOP SECRET PEN SET,46,1.25,10,57.5,Low Volume - Low Price
84497,BUTTONS AND STRIPES NOTEBOOK ,13,3.75,7,48.75,Low Volume - Low Price
84499,BLACK FLOWER CANDLE PLATE,7,0.85,2,5.95,Low Volume - Low Price
84507B,STRIPES DESIGN MONKEY DOLL,31,2.55,14,79.05,Low Volume - Low Price
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,56,2.55,27,142.79999999999998,Low Volume - Low Price
84508A,CAMOUFLAGE DESIGN TEDDY,1629,2.4124999999999996,36,3929.9624999999996,Low Volume - Low Price
84508B,STRIPES DESIGN TEDDY,51,2.55,31,130.04999999999998,Low Volume - Low Price
84508C,BLUE CIRCLES DESIGN TEDDY,52,2.55,20,132.6,Low Volume - Low Price
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,603,3.805845070422535,142,2294.924577464789,Low Volume - Low Price
84509B,SET OF 4 FAIRY CAKE PLACEMATS,156,3.75,48,585.0,Low Volume - Low Price
84509C,SET OF 4 POLKADOT PLACEMATS ,78,3.716666666666667,23,289.90000000000003,Low Volume - Low Price
84509E,SET OF 4 CAROUSEL PLACEMATS ,70,2.385,8,166.95,Low Volume - Low Price
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,491,2.717391304347826,46,1334.2391304347827,Low Volume - Low Price
84510A,SET OF 4 ENGLISH ROSE COASTERS,1062,1.2713815789473684,145,1350.2072368421052,Low Volume - Low Price
84510C,SET OF 4 POLKADOT COASTERS,98,1.3211764705882354,32,129.47529411764708,Low Volume - Low Price
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,1.018888888888889,9,25.472222222222225,Low Volume - Low Price
84519A,TOMATO CHARLIE+LOLA COASTER SET,477,1.4506557377049178,61,691.9627868852458,Low Volume - Low Price
84519B,CARROT CHARLIE+LOLA COASTER SET,426,1.3353763440860216,91,568.8703225806452,Low Volume - Low Price
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,481,0.8461818181818181,54,407.0134545454545,Low Volume - Low Price
84522,PINK PARTY SUNGLASSES,12,1.95,6,23.4,Low Volume - Low Price
84527,FLAMES SUNGLASSES PINK LENSES,47,1.9000000000000001,6,89.30000000000001,Low Volume - Low Price
84531A,PINK KNITTED EGG COSY,140,0.6900000000000001,25,96.60000000000001,Low Volume - Low Price
84531B,BLUE KNITTED EGG COSY,150,0.75,25,112.5,Low Volume - Low Price
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,0.85,5,39.1,Low Volume - Low Price
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,398,0.6385,20,254.123,Low Volume - Low Price
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1193,0.6617857142857143,111,789.5103571428572,Low Volume - Low Price
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2697,0.4236283185840708,222,1142.525575221239,Low Volume - Low Price
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1636,0.43009803921568623,101,703.6403921568627,Low Volume - Low Price
84539,KNITTED RABBIT DOLL ,16,1.65,1,26.4,Low Volume - Low Price
84548,CROCHET BEAR RED/BLUE  KEYRING,15,1.65,3,24.75,Low Volume - Low Price
84549,CROCHET WHITE RABBIT KEYRING ,31,1.5833333333333333,3,49.08333333333333,Low Volume - Low Price
84550,CROCHET LILAC/RED BEAR KEYRING,1,1.65,1,1.65,Low Volume - Low Price
84551,CROCHET DOG KEYRING,1,1.65,1,1.65,Low Volume - Low Price
84558A,3D DOG PICTURE PLAYING CARDS,293,2.95,60,864.35,Low Volume - Low Price
84559A,3D SHEET OF DOG STICKERS,272,0.8685714285714285,42,236.25142857142856,Low Volume - Low Price
84559B,3D SHEET OF CAT STICKERS,212,0.85,44,180.2,Low Volume - Low Price
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,7.95,2,15.9,Low Volume - Low Price
84563A,PINK & WHITE BREAKFAST TRAY,59,4.021428571428571,14,237.2642857142857,Low Volume - Low Price
84563B,BLUE & WHITE BREAKFAST TRAY,73,3.2000000000000006,21,233.60000000000005,Low Volume - Low Price
84568,GIRLS ALPHABET IRON ON PATCHES ,12480,0.20166666666666666,23,2516.7999999999997,High Volume - Low Price
84569A,PACK 3 IRON ON DOG PATCHES,191,1.2965384615384616,26,247.63884615384617,Low Volume - Low Price
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,76,1.25,11,95.0,Low Volume - Low Price
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,1.25,1,1.25,Low Volume - Low Price
84569D,PACK 6 HEART/ICE-CREAM PATCHES,269,1.2845714285714287,34,345.54971428571434,Low Volume - Low Price
84575A,PINK DOG CANNISTER,13,4.35,5,56.55,Low Volume - Low Price
84576,BLUE CAT BISCUIT BARREL PINK HEART,57,1.9500000000000002,9,111.15,Low Volume - Low Price
84580,MOUSE TOY WITH PINK T-SHIRT,335,3.7654471544715444,120,1261.4247967479673,Low Volume - Low Price
84581,DOG TOY WITH PINK CROCHET SKIRT,166,3.7607042253521126,70,624.2769014084507,Low Volume - Low Price
84584,PINK GINGHAM CAT WITH SCARF,83,2.55,18,211.64999999999998,Low Volume - Low Price
84592,CROCHET ROSE PURSE WITH SUEDE BACK,70,2.95,17,206.5,Low Volume - Low Price
84593,CROCHET ROSE DES CLOTHES HANGER,5,2.95,1,14.75,Low Volume - Low Price
84595E,LARGE TORTILLA DESIGN RED BOWL,64,2.1166666666666667,9,135.46666666666667,Low Volume - Low Price
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4475,0.48157894736842105,362,2155.065789473684,High Volume - Low Price
84596E,SMALL LICORICE DES PINK BOWL,392,0.7605555555555555,35,298.1377777777778,Low Volume - Low Price
84596F,SMALL MARSHMALLOWS PINK BOWL,3285,0.5007868852459016,289,1645.0849180327868,Low Volume - Low Price
84596G,SMALL CHOCOLATES PINK BOWL,1662,0.4851234567901235,158,806.2751851851853,Low Volume - Low Price
84596J,MIXED NUTS LIGHT GREEN BOWL,469,0.5122222222222222,27,240.23222222222222,Low Volume - Low Price
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1039,0.48224999999999996,79,501.05774999999994,Low Volume - Low Price
84597B,RETRO BROWN BALL ASHTRAY ,41,1.25,5,51.25,Low Volume - Low Price
84597C,RETRO PINK BALL ASHTRAY ,46,1.25,13,57.5,Low Volume - Low Price
84598,BOYS ALPHABET IRON ON PATCHES,960,0.21,6,201.6,Low Volume - Low Price
84600,NEW BAROQUE JEWELLERY BOX ,47,7.854761904761905,21,369.17380952380955,Low Volume - Low Price
84609,TALL ROCOCO CANDLE HOLDER,88,8.36111111111111,18,735.7777777777777,Low Volume - Low Price
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,4.65,3,27.900000000000002,Low Volume - Low Price
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,4.65,1,4.65,Low Volume - Low Price
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,5.95,1,11.9,Low Volume - Low Price
84616,SILVER ROCCOCO CHANDELIER,8,29.95,8,239.6,Low Volume - Low Price
84617,NEW BAROQUE BLACK BOXES,3,12.75,3,38.25,Low Volume - Low Price
84620,BLUE GINGHAM ROSE CUSHION COVER,2,5.95,1,11.9,Low Volume - Low Price
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,435,1.4863636363636366,33,646.5681818181819,Low Volume - Low Price
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,390,1.4227272727272728,33,554.8636363636364,Low Volume - Low Price
84629,WHITE 3 FRAME BIRDS AND TREE ,19,9.586363636363636,11,182.14090909090908,Low Volume - Low Price
84631,FRUIT TREE AND BIRDS WALL PLAQUE,14,7.95,11,111.3,Low Volume - Low Price
84632,DECORATIVE HANGING SHELVING UNIT,5,59.95000000000001,6,299.75000000000006,Low Volume - Low Price
84637,KITCHEN FLOWER POTS WALL PLAQUE,29,5.950000000000001,13,172.55000000000004,Low Volume - Low Price
84638,SMALL KITCHEN FLOWER POTS PLAQUE,19,6.95,12,132.05,Low Volume - Low Price
84658,WHITE STITCHED CUSHION COVER,46,7.024444444444445,16,323.12444444444446,Low Volume - Low Price
84659A,WHITE TRAVEL ALARM CLOCK,133,2.4730434782608692,23,328.9147826086956,Low Volume - Low Price
84660A,WHITE STITCHED WALL CLOCK,835,1.4155263157894737,38,1181.9644736842106,Low Volume - Low Price
84660B,BLACK STITCHED WALL CLOCK,697,1.3226666666666667,29,921.8986666666667,Low Volume - Low Price
84660C,PINK STITCHED WALL CLOCK,639,1.0018518518518518,27,640.1833333333333,Low Volume - Low Price
84661A,WHITE SQUARE TABLE CLOCK,94,2.129090909090909,11,200.13454545454545,Low Volume - Low Price
84661B,BLACK SQUARE TABLE CLOCK,95,2.5658333333333334,12,243.75416666666666,Low Volume - Low Price
84661C,PINK SQUARE TABLE CLOCK,62,1.494,5,92.628,Low Volume - Low Price
84663A,GRASS HOPPER WOODEN WALL CLOCK ,255,2.162857142857143,28,551.5285714285715,Low Volume - Low Price
84665,SQUARE CHERRY BLOSSOM CABINET,85,5.95,20,505.75,Low Volume - Low Price
84666,SQUARE CHERRY BLOSSOM CABINET,24,3.95,4,94.80000000000001,Low Volume - Low Price
84673A,PINK FLY SWAT,63,0.6500000000000001,25,40.95000000000001,Low Volume - Low Price
84673B,BLUE FLY SWAT,135,0.86,42,116.1,Low Volume - Low Price
84674,FLYING PIG WATERING CAN,183,2.8313953488372094,41,518.1453488372093,Low Volume - Low Price
84675,FROG KING WATERING CAN,9,2.95,2,26.55,Low Volume - Low Price
84678,CLASSICAL ROSE SMALL VASE,135,2.1166666666666667,12,285.75,Low Volume - Low Price
84679,CLASSICAL ROSE TABLE LAMP,6,11.95,2,71.69999999999999,Low Volume - Low Price
84683,CLASSICAL ROSE CANDLESTAND,187,0.9928571428571429,7,185.6642857142857,Low Volume - Low Price
84685,BEACH HUT KEY CABINET,20,3.75,10,75.0,Low Volume - Low Price
84686,BEACH HUT MIRROR,49,2.9525,8,144.6725,Low Volume - Low Price
84687,BEACH HUT SHELF W 3 DRAWERS,66,5.732608695652174,23,378.3521739130435,Low Volume - Low Price
84688,BEACH HUT DESIGN BLACKBOARD,21,4.25,10,89.25,Low Volume - Low Price
84689,S/2 BEACH HUT TREASURE CHESTS,3,3.975,2,11.925,Low Volume - Low Price
84691,PACK 20 DOLLY PEGS,242,0.7525,4,182.105,Low Volume - Low Price
84692,BOX OF 24 COCKTAIL PARASOLS,6802,0.4307692307692308,366,2930.0923076923077,High Volume - Low Price
84705C,PINK FLOCK PHOTO FRAME ,12,1.25,1,15.0,Low Volume - Low Price
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,4.283333333333333,3,25.7,Low Volume - Low Price
84706F,RED PEONY TABLE CLOCK,16,2.95,10,47.2,Low Volume - Low Price
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,66,9.5512,25,630.3792,Low Volume - Low Price
84707B,PINK JEWELLED MIRROR TRINKET TRAY,29,8.873846153846154,13,257.34153846153845,Low Volume - Low Price
84708B,PINK JEWELLED PHOTO FRAME ,53,4.8500000000000005,14,257.05,Low Volume - Low Price
84709B,PINK OVAL JEWELLED MIRROR,20,5.95,11,119.0,Low Volume - Low Price
84711A,SILVER OVAL SHAPE TRINKET BOX,14,9.95,7,139.29999999999998,Low Volume - Low Price
84711B,PINK OVAL SHAPE TRINKET BOX,15,9.95,8,149.25,Low Volume - Low Price
84712B,PINK JEWELLED PHOTO FRAME,19,7.805454545454546,11,148.30363636363637,Low Volume - Low Price
84715,SET OF 6 ICE CREAM SKITTLES,16,2.9500000000000006,3,47.20000000000001,Low Volume - Low Price
84723,CHERRY BLOSSOM CANVAS ART PICTURE,41,3.9499999999999997,6,161.95,Low Volume - Low Price
84725,FREESTYLE CANVAS ART PICTURE,41,1.2444444444444445,18,51.022222222222226,Low Volume - Low Price
84731,3 BIRDS CANVAS SCREEN,2,1.02,2,2.04,Low Volume - Low Price
84732B,CUTE BIRD CEATURE SCREEN,22,0.39,2,8.58,Low Volume - Low Price
84732D,CUTE RABBIT CEATURE SCREEN ,11,0.39,2,4.29,Low Volume - Low Price
84741C,CITRUS GARLAND FELT FLOWERS ,60,1.95,14,117.0,Low Volume - Low Price
84743C,ORANGE FELT VASE + FLOWERS,1,1.25,1,1.25,Low Volume - Low Price
84744,S/6 SEW ON CROCHET FLOWERS,108,1.25,18,135.0,Low Volume - Low Price
84745A,PINK HANGING GINGHAM EASTER HEN,32,0.42000000000000004,5,13.440000000000001,Low Volume - Low Price
84745B,BLUE HANGING GINGHAM EASTER HEN,32,0.42000000000000004,5,13.440000000000001,Low Volume - Low Price
84746,PINK EASTER HENS+FLOWER,3,3.75,1,11.25,Low Volume - Low Price
84748,FOLK FELT HANGING MULTICOL GARLAND,28,3.75,8,105.0,Low Volume - Low Price
84750A,PINK SMALL GLASS CAKE STAND,-3,1.95,3,-5.85,Low Volume - Low Price
84750B,BLACK SMALL GLASS CAKE STAND,60,1.1099999999999999,13,66.6,Low Volume - Low Price
84751B,BLACK MEDIUM GLASS CAKE STAND,18,1.6780000000000002,9,30.204000000000004,Low Volume - Low Price
84754,S/15 SILVER GLASS BAUBLES IN BAG,358,1.235,37,442.13000000000005,Low Volume - Low Price
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,15546,0.6484277879341864,540,10080.458391224862,High Volume - Low Price
84760S,SMALL HANGING GLASS+ZINC LANTERN,43,1.45,8,62.35,Low Volume - Low Price
84763,ZINC FINISH 15CM PLANTER POTS,573,1.2422448979591836,49,711.8063265306122,Low Volume - Low Price
84766,SILVER ROCOCO CANDLE STICK,131,3.361764705882353,17,440.3911764705882,Low Volume - Low Price
84773,RED ROSE AND LACE C/COVER,3,2.95,1,8.850000000000001,Low Volume - Low Price
84789,ENCHANTED BIRD PLANT CAGE,181,3.6409090909090907,43,659.0045454545455,Low Volume - Low Price
84792,ENCHANTED BIRD COATHANGER 5 HOOK,746,4.661522842639594,194,3477.4960406091373,Low Volume - Low Price
84795B,SUNSET CHECK HAMMOCK,167,7.8,40,1302.6,Low Volume - Low Price
84795C,OCEAN STRIPE HAMMOCK ,2,7.95,1,15.9,Low Volume - Low Price
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,14,12.75,10,178.5,Low Volume - Low Price
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,69,12.43235294117647,17,857.8323529411764,Low Volume - Low Price
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,2,2.55,4,5.1,Low Volume - Low Price
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,7,2.55,2,17.849999999999998,Low Volume - Low Price
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,160,0.9481818181818181,11,151.7090909090909,Low Volume - Low Price
84800L,LARGE WHITE/PINK ROSE ART FLOWER,336,1.9143478260869566,23,643.2208695652174,Low Volume - Low Price
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,124,1.55,12,192.20000000000002,Low Volume - Low Price
84800S,SMALL WHITE/PINK ROSE ART FLOWER,111,1.2154545454545456,10,134.91545454545457,Low Volume - Low Price
84801A,PINK HYDRANGEA ART FLOWER,46,2.1,5,96.60000000000001,Low Volume - Low Price
84801B,WHITE HYDRANGEA ART FLOWER,22,2.1,3,46.2,Low Volume - Low Price
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,1.69,1,3.38,Low Volume - Low Price
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,1.69,1,6.76,Low Volume - Low Price
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,1.6900000000000002,3,25.35,Low Volume - Low Price
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,2.68,8,187.60000000000002,Low Volume - Low Price
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,2.23,6,220.77,Low Volume - Low Price
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,30,2.0833333333333335,3,62.50000000000001,Low Volume - Low Price
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,2.0833333333333335,3,79.16666666666667,Low Volume - Low Price
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,137,1.0645454545454545,11,145.84272727272727,Low Volume - Low Price
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,296,1.3836842105263158,19,409.5705263157895,Low Volume - Low Price
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,38,2.1,5,79.8,Low Volume - Low Price
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,2.1,1,37.800000000000004,Low Volume - Low Price
84813,SET OF 4 DIAMOND NAPKIN RINGS,144,9.124347826086957,23,1313.906086956522,Low Volume - Low Price
84816,DANISH ROSE BEDSIDE CABINET,7,39.95,15,279.65000000000003,Low Volume - Low Price
84817,DANISH ROSE DECORATIVE PLATE,914,1.499516129032258,61,1370.5577419354838,Low Volume - Low Price
84818,DANISH ROSE PHOTO FRAME,1329,1.3565420560747663,106,1802.8443925233644,Low Volume - Low Price
84819,DANISH ROSE ROUND SEWING BOX,807,2.283125,64,1842.481875,Low Volume - Low Price
84820,DANISH ROSE TRINKET TRAYS,257,3.846969696969697,32,988.6712121212122,Low Volume - Low Price
84821,DANISH ROSE DELUXE COASTER,935,0.6253488372093023,41,584.7011627906977,Low Volume - Low Price
84823,DANISH ROSE FOLDING CHAIR,112,7.95,25,890.4,Low Volume - Low Price
84824,DANISH ROSE UMBRELLA STAND,2,15.95,2,31.9,Low Volume - Low Price
84826,ASSTD DESIGN 3D PAPER STICKERS,13642,0.5664864864864865,32,7728.008648648649,High Volume - Low Price
84827,ASS DES PHONE SPONGE CRAFT STICKER,511,0.4855555555555556,14,248.1188888888889,Low Volume - Low Price
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,930,1.3083050847457627,112,1216.7237288135593,Low Volume - Low Price
84832,ZINC WILLIE WINKIE  CANDLE STICK,2595,0.8722279792746114,189,2263.4316062176167,Low Volume - Low Price
84836,ZINC METAL HEART DECORATION,5722,1.2554361054766734,478,7183.6053955375255,High Volume - Low Price
84839,SWEETHEART KEY CABINET,-1,5.55,1,-5.55,Low Volume - Low Price
84840,SWEETHEART CARRY-ALL BASKET,1,8.5,4,8.5,Low Volume - Low Price
84842,HELLO SAILOR BATHROOM SET,14,3.75,9,52.5,Low Volume - Low Price
84843,WHITE SOAP RACK WITH 2 BOTTLES,160,5.859302325581396,42,937.4883720930234,Low Volume - Low Price
84846A,SCENTED CANDLE IN DIGITALIS TIN,53,2.1,10,111.30000000000001,Low Volume - Low Price
84847,FLORAL BATHROOM SET,21,3.75,11,78.75,Low Volume - Low Price
84849A,HELLO SAILOR BLUE SOAP HOLDER,139,1.69,32,234.91,Low Volume - Low Price
84849B,FAIRY SOAP SOAP HOLDER,231,1.69,58,390.39,Low Volume - Low Price
84849D,HOT BATHS SOAP HOLDER,457,1.69,104,772.3299999999999,Low Volume - Low Price
84854,GIRLY PINK TOOL SET,5,4.95,1,24.75,Low Volume - Low Price
84856S,SMALL TAHITI BEACH BAG,-1,3.81,1,-3.81,Low Volume - Low Price
84857B,BLUE MONTE CARLO HANDBAG,22,1.95,2,42.9,Low Volume - Low Price
84857C,PINK MONTE CARLO HANDBAG,94,2.677777777777778,9,251.71111111111114,Low Volume - Low Price
84858C,PINK RIVIERA HANDBAG,185,4.07,5,752.95,Low Volume - Low Price
84859A,SILVER DISCO HANDBAG,123,2.2196774193548388,30,273.02032258064514,Low Volume - Low Price
84859B,BLUE DISCO HANDBAG,31,2.148181818181818,10,66.59363636363636,Low Volume - Low Price
84859C,PINK DISCO HANDBAG,83,2.348095238095238,21,194.89190476190475,Low Volume - Low Price
84865,NEW BAROQUE BLACK PHOTO ALBUM,26,5.7250000000000005,11,148.85000000000002,Low Volume - Low Price
84870B,BLUE GEISHA GIRL ,20,3.75,10,75.0,Low Volume - Low Price
84870C,GREEN GEISHA GIRL ,20,3.75,10,75.0,Low Volume - Low Price
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,3,16.95,3,50.849999999999994,Low Volume - Low Price
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,16.95,2,33.9,Low Volume - Low Price
84874B,BLUE TRAVEL FIRST AID KIT,34,1.65,7,56.099999999999994,Low Volume - Low Price
84875B,GREEN SQUARE COMPACT MIRROR,125,1.5833333333333333,15,197.91666666666666,Low Volume - Low Price
84875D,BLUE SQUARE COMPACT MIRROR,51,1.25,8,63.75,Low Volume - Low Price
84876B,GREEN HEART COMPACT MIRROR,203,1.25,20,253.75,Low Volume - Low Price
84876D,BLUE HEART COMPACT MIRROR,125,2.4038461538461537,12,300.4807692307692,Low Volume - Low Price
84877A,PINK ROUND COMPACT MIRROR,12,1.25,1,15.0,Low Volume - Low Price
84877B,GREEN ROUND COMPACT MIRROR,126,1.25,9,157.5,Low Volume - Low Price
84877D,BLUE ROUND COMPACT MIRROR,88,1.6666666666666667,11,146.66666666666669,Low Volume - Low Price
84879,ASSORTED COLOUR BIRD ORNAMENT,35314,1.6808603667136812,1385,59357.90299012694,High Volume - Low Price
84880,WHITE WIRE EGG HOLDER,294,7.051428571428572,67,2073.12,Low Volume - Low Price
84881,BLUE WIRE SPIRAL CANDLE HOLDER,10,6.349999999999999,6,63.499999999999986,Low Volume - Low Price
84882,GREEN WIRE STANDING CANDLE HOLDER,34,3.75,15,127.5,Low Volume - Low Price
84884A,ANT WHITE WIRE HEART SPIRAL,285,4.026923076923077,65,1147.673076923077,Low Volume - Low Price
84898F,YELLOW FLOWERS FELT HANDBAG KIT,45,2.1,18,94.5,Low Volume - Low Price
84905,PINK BUTTERFLY CUSHION COVER ,12,4.95,2,59.400000000000006,Low Volume - Low Price
84906,PINK B'FLY C/COVER W BOBBLES,27,4.131818181818182,11,111.55909090909091,Low Volume - Low Price
84907,PINK YELLOW PATCH CUSHION COVER,5,7.650000000000001,3,38.25000000000001,Low Volume - Low Price
84910A,PINK PAISLEY CUSHION COVER ,10,5.95,6,59.5,Low Volume - Low Price
84912A,PINK ROSE WASHBAG,103,3.75,38,386.25,Low Volume - Low Price
84912B,GREEN ROSE WASHBAG,149,3.75,46,558.75,Low Volume - Low Price
84913A,SOFT PINK ROSE TOWEL ,37,4.65,10,172.05,Low Volume - Low Price
84913B,MINT GREEN ROSE TOWEL,70,4.65,20,325.5,Low Volume - Low Price
84915,HAND TOWEL PINK FLOWER AND DAISY,199,2.89,11,575.11,Low Volume - Low Price
84916,HAND TOWEL PALE BLUE W FLOWERS,212,3.8055555555555554,18,806.7777777777777,Low Volume - Low Price
84917,WHITE HAND TOWEL WITH BUTTERFLY,170,3.2642857142857147,14,554.9285714285714,Low Volume - Low Price
84919,BLUE CUSHION COVER WITH FLOWER,29,6.95,9,201.55,Low Volume - Low Price
84920,PINK FLOWER FABRIC PONY,73,3.75,26,273.75,Low Volume - Low Price
84921,CREAM AND PINK FLOWERS PONY ,11,3.75,5,41.25,Low Volume - Low Price
84922,PINK BUTTERFLY WASHBAG,8,4.25,5,34.0,Low Volume - Low Price
84924A,WAKE UP COCKEREL CALENDAR SIGN ,72,4.059166666666667,24,292.26000000000005,Low Volume - Low Price
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,0.79,3,7.9,Low Volume - Low Price
84925D,LA PALMIERA WALL THERMOMETER,15,2.55,10,38.25,Low Volume - Low Price
84925F,PSYCHEDELIC WALL THERMOMETER,80,1.9633333333333334,14,157.06666666666666,Low Volume - Low Price
84926A,WAKE UP COCKEREL TILE COASTER,597,0.47580645161290325,31,284.05645161290323,Low Volume - Low Price
84926D,LA PALMIERA TILE COASTER,705,0.6515624999999999,31,459.35156249999994,Low Volume - Low Price
